name,page,category,tags,url,pageStatus
Sturgeon Steaks,216,Mains,,https://archive.org/details/cu31924000722862/page/n283,verified
"Turbot, baked",220,Mains,,https://archive.org/details/cu31924000722862/page/n287,verified
"Turbot, boiled",220,Mains,,https://archive.org/details/cu31924000722862/page/n287,verified
"Turbot, crusted",220,Mains,,https://archive.org/details/cu31924000722862/page/n287,verified
"Badger, Ragout of",233,Mains,,https://archive.org/details/cu31924000722862/page/n300,verified
Frog Leg Pie,231,Mains,,https://archive.org/details/cu31924000722862/page/n298,verified
"Frog Legs, Ragout of",231,Mains,,https://archive.org/details/cu31924000722862/page/n298,verified
"Guinea, Fowl",231,Mains,,https://archive.org/details/cu31924000722862/page/n298,verified
Mountain Cock or Grouse,232,Mains,,https://archive.org/details/cu31924000722862/page/n299,verified
"Peacock, roast (A Suabian receipt)",231,Mains,,https://archive.org/details/cu31924000722862/page/n298,verified
"Peacock Pie, Suabian",232,Mains,,https://archive.org/details/cu31924000722862/page/n299,verified
Ptarmigan or White Grouse,231,Mains,,https://archive.org/details/cu31924000722862/page/n298,verified
Snail Salad,231,Salads,,https://archive.org/details/cu31924000722862/page/n298,verified
Snail Soup,230,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n297,verified
Snails in Sauce,230,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n297,verified
Turtle Soup,228,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n295,verified
"Turtle Soup, canned",229,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n296,verified
"Division H. - Hot Puddings, XXI",243,Desserts,,https://archive.org/details/cu31924000722862/page/n310,verified
Cabinet Pudding,239,Desserts,,https://archive.org/details/cu31924000722862/page/n306,verified
Chocolate Pudding,243,Desserts,,https://archive.org/details/cu31924000722862/page/n310,verified
Common Pudding with Yeast,245,Desserts,,https://archive.org/details/cu31924000722862/page/n312,verified
Crab Pudding,248,Mains,,https://archive.org/details/cu31924000722862/page/n315,verified
Cream Pudding with Macaroons,241,Desserts,,https://archive.org/details/cu31924000722862/page/n308,verified
Currant Pudding,240,Desserts,,https://archive.org/details/cu31924000722862/page/n307,verified
English Apple Pudding,237,Desserts,,https://archive.org/details/cu31924000722862/page/n304,verified
English Chestnut Pudding,238,Desserts,,https://archive.org/details/cu31924000722862/page/n305,verified
English Plum Pudding,236,Desserts,,https://archive.org/details/cu31924000722862/page/n303,verified
English Warm Meat Pudding,247,Mains,,https://archive.org/details/cu31924000722862/page/n314,verified
Farina Pudding,239,Desserts,,https://archive.org/details/cu31924000722862/page/n306,verified
Figaro Pudding,240,Desserts,,https://archive.org/details/cu31924000722862/page/n307,verified
Fish Pudding,248,Mains,,https://archive.org/details/cu31924000722862/page/n315,verified
"Flour and Bread Pudding with Fruit, particularly Pears or fresh Plums",245,Desserts,,https://archive.org/details/cu31924000722862/page/n312,verified
Fruit Pudding,246,Desserts,,https://archive.org/details/cu31924000722862/page/n313,verified
Indian Pudding,247,Desserts,,https://archive.org/details/cu31924000722862/page/n314,verified
Liver Pudding,249,Mains,,https://archive.org/details/cu31924000722862/page/n316,verified
Neckar Pudding,247,Desserts,,https://archive.org/details/cu31924000722862/page/n314,verified
Potato Pudding,244,Sides,,https://archive.org/details/cu31924000722862/page/n311,verified
Potato Pudding with Yeast,245,Sides,,https://archive.org/details/cu31924000722862/page/n312,verified
Portuguese Pudding,241,Desserts,,https://archive.org/details/cu31924000722862/page/n308,verified
Prince Regent Pudding,245,Desserts,,https://archive.org/details/cu31924000722862/page/n312,verified
Pudding made of remnants of boiled Cod Fish,249,Mains,,https://archive.org/details/cu31924000722862/page/n316,verified
Rice Puddings with Macaroons,238,Desserts,,https://archive.org/details/cu31924000722862/page/n305,verified
Roll Pudding,246,Desserts,,https://archive.org/details/cu31924000722862/page/n313,verified
Rolled English Pudding,237,Desserts,,https://archive.org/details/cu31924000722862/page/n304,verified
Suabian Pudding,242,Desserts,,https://archive.org/details/cu31924000722862/page/n309,verified
Suet Pudding,238,Desserts,,https://archive.org/details/cu31924000722862/page/n305,verified
Uncle Tom's Pudding,243,Desserts,,https://archive.org/details/cu31924000722862/page/n310,verified
Vermicelli Pudding,242,Desserts,,https://archive.org/details/cu31924000722862/page/n309,verified
Warm Vanilla Pudding,243,Desserts,,https://archive.org/details/cu31924000722862/page/n310,verified
White Sago Pudding,241,Desserts,,https://archive.org/details/cu31924000722862/page/n308,verified
Cheese,260,Sides,,https://archive.org/details/cu31924000722862/page/n327,verified
Marmalade Souffle,235,Desserts,,https://archive.org/details/cu31924000722862/page/n302,verified
Meat Souffle,258,Sides,,https://archive.org/details/cu31924000722862/page/n325,verified
Noodle Souffle,259,Desserts,,https://archive.org/details/cu31924000722862/page/n326,verified
"Omelette, plain y",254,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n321,verified
Omelette Souffle,254,Desserts,,https://archive.org/details/cu31924000722862/page/n321,verified
Pineapple Souffle for invalids,259,Desserts,,https://archive.org/details/cu31924000722862/page/n326,verified
"Plain Souffle of Apples, or of any kind of Fruit",256,Desserts,,https://archive.org/details/cu31924000722862/page/n323,verified
Potato Souffle,253,Sides,,https://archive.org/details/cu31924000722862/page/n320,verified
"Punch Souffle , Leipzig",257,Desserts,,https://archive.org/details/cu31924000722862/page/n324,verified
Noodle Dough,263,Basics,,https://archive.org/details/cu31924000722862/page/n330,verified
Rice and Apple Souffls,257,Desserts,,https://archive.org/details/cu31924000722862/page/n324,verified
Rice Noodles,262,Sides,,https://archive.org/details/cu31924000722862/page/n329,verified
Rice Souffle,251,Desserts,,https://archive.org/details/cu31924000722862/page/n318,verified
Rice Souffle with Pineapple,252,Desserts,,https://archive.org/details/cu31924000722862/page/n319,verified
Sago Souffle,251,Desserts,,https://archive.org/details/cu31924000722862/page/n318,verified
Souffle of Bitter Macaroons,250,Desserts,,https://archive.org/details/cu31924000722862/page/n317,verified
Parmesan Cheese,260,Sides,,https://archive.org/details/cu31924000722862/page/n327,verified
"Souffle of Rice, Sweetbreads and Crab Butter",258,Sides,,https://archive.org/details/cu31924000722862/page/n325,verified
Souffle with Sour Cherries,255,Desserts,,https://archive.org/details/cu31924000722862/page/n322,verified
Sour Cream Souffle,255,Desserts,,https://archive.org/details/cu31924000722862/page/n322,verified
Sponge Souffle,254,Desserts,,https://archive.org/details/cu31924000722862/page/n321,verified
Strawberry Souffle,259,Desserts,,https://archive.org/details/cu31924000722862/page/n326,verified
Vienna (Wiener) Apple Souffle,255,Desserts,,https://archive.org/details/cu31924000722862/page/n322,verified
Anise and Caraway Omelettes,269,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n336,verified
"Apple Cakes, small",268,Desserts,,https://archive.org/details/cu31924000722862/page/n335,verified
Apple Pancake,268,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n335,verified
Baked Noodles,270,Sides,,https://archive.org/details/cu31924000722862/page/n337,verified
Bouillon Omelette,266,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n333,verified
Buckwheat Cakes,271,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n338,verified
Cherry Omelettes,269,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n336,verified
Common Omelettes,267,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n334,verified
Common Wheat Cakes,271,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n338,verified
Cornstarch Omelettes,267,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n334,verified
Cream Omelette,266,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n333,verified
Currant Cake,268,Desserts,,https://archive.org/details/cu31924000722862/page/n335,verified
Four-colored Omelettes,267,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n334,verified
French Toast,271,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n338,verified
German Wafers (Plinsen,264,Desserts,,https://archive.org/details/cu31924000722862/page/n331,verified
Huckleberry Omelettes,269,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n336,verified
Karthusian Dumplings,272,Sides,,https://archive.org/details/cu31924000722862/page/n339,verified
Macaroon Omelettes,269,Desserts,,https://archive.org/details/cu31924000722862/page/n336,verified
Noodle Omelette,270,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n337,verified
Omelette of Wheat Bread,266,Breads,,https://archive.org/details/cu31924000722862/page/n333,verified
"Omelettes, plain",267,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n334,verified
Omelette with Rice,270,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n337,verified
Meat,266,Mains,,https://archive.org/details/cu31924000722862/page/n333,verified
"Pancakes, plain",267,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n334,verified
Potato Omelettes,270,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n337,verified
Pork Omelettes,266,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n333,verified
Prune Omelettes,268,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n335,verified
Rice Dumplings,272,Sides,,https://archive.org/details/cu31924000722862/page/n339,verified
Roll or Bread Omelettes,269,Breads,,https://archive.org/details/cu31924000722862/page/n336,verified
Sour Cream Wafers,264,Desserts,,https://archive.org/details/cu31924000722862/page/n331,verified
Spanish Bread Pudding,272,Desserts,,https://archive.org/details/cu31924000722862/page/n339,verified
Wafers filled with various remnants (cooked Fruit or Veal),264,Sides,,https://archive.org/details/cu31924000722862/page/n331,verified
"Wheat Cakes, small",270,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n337,verified
"Eggs, boiling",273,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n340,verified
Egg Cheese,376,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n445,verified
"Rice, Arabian",278,Sides,,https://archive.org/details/cu31924000722862/page/n345,verified
Rice for Ragout,278,Mains,,https://archive.org/details/cu31924000722862/page/n345,verified
Rice with Apples,278,Sides,,https://archive.org/details/cu31924000722862/page/n345,verified
Rice with Claret for invalids,278,Sides,,https://archive.org/details/cu31924000722862/page/n345,verified
Rice in a bag,219,Sides,,https://archive.org/details/cu31924000722862/page/n286,verified
Rice with Tomatoes,280,Sides,,https://archive.org/details/cu31924000722862/page/n347,verified
Rice Pudding,277,Desserts,,https://archive.org/details/cu31924000722862/page/n344,verified
"Rice, Turin",279,Sides,,https://archive.org/details/cu31924000722862/page/n346,verified
Rice with Raisins,278,Sides,,https://archive.org/details/cu31924000722862/page/n345,verified
Sago Compot,279,Desserts,,https://archive.org/details/cu31924000722862/page/n346,verified
Apple Jelly,295,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n362,verified
Baked Ice,297,Desserts,,https://archive.org/details/cu31924000722862/page/n364,verified
Beef Royal,288,Mains,,https://archive.org/details/cu31924000722862/page/n355,verified
Calves' Head Jelly,289,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n356,verified
Coloring Jellies,283,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n350,verified
Bucks *a Jelly,290,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n357,verified
Eel in Jelly,286,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n353,verified
"Filled Capon in Jelly, with sauce",289,Mains,,https://archive.org/details/cu31924000722862/page/n356,verified
Filled Goose in Jelly,290,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n357,verified
French Liquor Jelly,295,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n362,verified
Frozen Westphalian Pudding,297,Desserts,,https://archive.org/details/cu31924000722862/page/n364,verified
Fruit Ice Pudding,297,Desserts,,https://archive.org/details/cu31924000722862/page/n364,verified
"Fruit Jelly with Cherry-, Raspberry- or Currant Syrup, and Gelatine",298,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n365,verified
Jelly in Moulds,283,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n350,verified
Lemon Jelly,294,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n361,verified
Nesselrode Ice Pudding,298,Desserts,,https://archive.org/details/cu31924000722862/page/n365,verified
Orange Ice,297,Desserts,,https://archive.org/details/cu31924000722862/page/n364,verified
Pork Ribs in Jelly,289,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n356,verified
Punch Ice,297,Desserts,,https://archive.org/details/cu31924000722862/page/n364,verified
Punch Jelly,295,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n362,verified
Quince Ice,296,Desserts,,https://archive.org/details/cu31924000722862/page/n363,verified
Raspberry Ice,297,Desserts,,https://archive.org/details/cu31924000722862/page/n364,verified
Ribbon Jelly,294,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n361,verified
Salmon in Jelly,285,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n352,verified
Sour Jelly for Fish and Meat,285,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n352,verified
Fish and Meat,284,Mains,,https://archive.org/details/cu31924000722862/page/n351,verified
Spring Chicken in Jelly,290,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n357,verified
Turkey in Jelly,290,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n357,verified
Vanilla Ice,296,Desserts,,https://archive.org/details/cu31924000722862/page/n363,verified
Veal in Jelly,288,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n355,verified
Wine Jelly,293,Desserts,,https://archive.org/details/cu31924000722862/page/n360,verified
Wine Jelly of Gelatine in Jelly dishes,292,Desserts,,https://archive.org/details/cu31924000722862/page/n359,verified
Wine Jelly made with Gelatine,292,Desserts,,https://archive.org/details/cu31924000722862/page/n359,verified
"Wine Jelly with Eggs, or, ""Egg in the Nest",293,Desserts,,https://archive.org/details/cu31924000722862/page/n360,verified
Chocolate Pudding without -Cold Sweet Dishes,308,Desserts,,https://archive.org/details/cu31924000722862/page/n375,verified
Sago Pudding,301,Desserts,,https://archive.org/details/cu31924000722862/page/n368,verified
Snowball with Vanilla Sauce,311,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n378,verified
Spanish Rice,304,Sides,,https://archive.org/details/cu31924000722862/page/n371,verified
Division O. - Dumplings. Almond Dumplings Apple Dumplings B,320,Desserts,,https://archive.org/details/cu31924000722862/page/n387,verified
Baked Dumpling with Fruit,322,Sides,,https://archive.org/details/cu31924000722862/page/n389,verified
Baked Middlings Dumplings,323,Sides,,https://archive.org/details/cu31924000722862/page/n390,verified
Beef Dumplings,317,Sides,,https://archive.org/details/cu31924000722862/page/n384,verified
Brain Dumplings,318,Sides,,https://archive.org/details/cu31924000722862/page/n385,verified
Bread Dumplings,319,Breads,,https://archive.org/details/cu31924000722862/page/n386,verified
Bread Dumplings with Fruit,324,Breads,,https://archive.org/details/cu31924000722862/page/n391,verified
Browned Dumplings with . baked Fruit,325,Sides,,https://archive.org/details/cu31924000722862/page/n392,verified
Cherry Dumplings,323,Desserts,,https://archive.org/details/cu31924000722862/page/n390,verified
Common Soup Dumplings made of Flour,320,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n387,verified
Cracker Dumplings,319,Breads,,https://archive.org/details/cu31924000722862/page/n386,verified
Dumplings for Brown Soups,317,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n384,verified
Egg Dumplings,319,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n386,verified
Egyptian Dumplings,321,Sides,,https://archive.org/details/cu31924000722862/page/n388,verified
English Dumplings,324,Sides,,https://archive.org/details/cu31924000722862/page/n391,verified
Fish Dumplings,317,Sides,,https://archive.org/details/cu31924000722862/page/n384,verified
Giant Dumplings,318,Sides,,https://archive.org/details/cu31924000722862/page/n385,verified
Groat Dumplings,319,Sides,,https://archive.org/details/cu31924000722862/page/n386,verified
Hamburg Dumplings,324,Sides,,https://archive.org/details/cu31924000722862/page/n391,verified
Kraut,326,Sides,,https://archive.org/details/cu31924000722862/page/n393,verified
Henneberg Dumplings,322,Sides,,https://archive.org/details/cu31924000722862/page/n389,verified
Pint Dumplings,325,Sides,,https://archive.org/details/cu31924000722862/page/n392,verified
Poppy Seed Dumplings,324,Sides,,https://archive.org/details/cu31924000722862/page/n391,verified
Potato Dumplings,820,Sides,,https://archive.org/details/cu31924000722862,unverified
Puff Noodles ( Dampfnudeln),322,Sides,,https://archive.org/details/cu31924000722862/page/n389,verified
Apple Marmalade,333,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n400,verified
Apple Salad,334,Salads,,https://archive.org/details/cu31924000722862/page/n401,verified
Apple Sauce,334,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n401,verified
Apples with Anise Seed,334,Desserts,,https://archive.org/details/cu31924000722862/page/n401,verified
Apples with Rice,335,Desserts,,https://archive.org/details/cu31924000722862/page/n402,verified
Baked Compot of Apples Blackberry Compot,333,Desserts,,https://archive.org/details/cu31924000722862/page/n400,verified
Carrot Compot with a Roast,835,Sides,,https://archive.org/details/cu31924000722862,unverified
Fig Compot for invalids,337,Desserts,,https://archive.org/details/cu31924000722862/page/n406,verified
Green Gooseberry Compot,328,Desserts,,https://archive.org/details/cu31924000722862/page/n395,verified
Half-frozen Peaches,330,Desserts,,https://archive.org/details/cu31924000722862/page/n397,verified
Huckleberry Compot,330,Desserts,,https://archive.org/details/cu31924000722862/page/n397,verified
Melon Compot',331,Desserts,,https://archive.org/details/cu31924000722862/page/n398,verified
Peaches for Dessert,336,Desserts,,https://archive.org/details/cu31924000722862,unverified
Peach and Apricot Compot,330,Desserts,,https://archive.org/details/cu31924000722862/page/n397,verified
Pear Compot,331,Desserts,,https://archive.org/details/cu31924000722862/page/n398,verified
Pears Cooked Brown,331,Desserts,,https://archive.org/details/cu31924000722862/page/n398,verified
Pears with Plums,331,Desserts,,https://archive.org/details/cu31924000722862/page/n398,verified
Pineapple Compot for tlie sick,336,Desserts,,https://archive.org/details/cu31924000722862,unverified
Plum Compot,332,Desserts,,https://archive.org/details/cu31924000722862/page/n399,verified
Plum Marmalade,333,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n400,verified
Prune Marmalade,337,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n406,verified
B. Raspberry Compot . Rhubarb Compot S Sliced Apple Compot W,330,Desserts,,https://archive.org/details/cu31924000722862/page/n397,verified
Wild Strawberries for Dessert,329,Desserts,,https://archive.org/details/cu31924000722862/page/n396,verified
Anchovy Salad,342,Salads,,https://archive.org/details/cu31924000722862/page/n411,verified
Asparagus Salad,347,Salads,,https://archive.org/details/cu31924000722862/page/n416,verified
Bean Salad,348,Salads,,https://archive.org/details/cu31924000722862/page/n417,verified
Cauliflower Salad,347,Salads,,https://archive.org/details/cu31924000722862/page/n416,verified
Celery Salad,349,Salads,,https://archive.org/details/cu31924000722862/page/n418,verified
Chicken Salad,339,Salads,,https://archive.org/details/cu31924000722862/page/n408,verified
Cucumber Salad,347,Salads,,https://archive.org/details/cu31924000722862/page/n416,verified
Endive Salad,349,Salads,,https://archive.org/details/cu31924000722862/page/n418,verified
Potato Salad,345,Salads,,https://archive.org/details/cu31924000722862/page/n414,verified
Potato Salad with Bacon,346,Salads,,https://archive.org/details/cu31924000722862/page/n415,verified
Pike Salad,341,Salads,,https://archive.org/details/cu31924000722862/page/n410,verified
Polish Salad,344,Salads,,https://archive.org/details/cu31924000722862/page/n413,verified
Turkey Salad,348,Salads,,https://archive.org/details/cu31924000722862/page/n417,verified
Water Cresses,346,Sides,,https://archive.org/details/cu31924000722862/page/n415,verified
White Cabbage,348,Sides,,https://archive.org/details/cu31924000722862/page/n417,verified
Division R. - Sauces. A A la Diable Sauce. Served with all kinds of cold meats,362,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n431,verified
Almond Sauce,367,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n436,verified
Bacon Sauce for Salads,361,Salads,,https://archive.org/details/cu31924000722862/page/n430,verified
Bearnease Sauce,852,Sauces & Condiments,,https://archive.org/details/cu31924000722862,unverified
Bechamel Sauce,353,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n422,verified
Boiled Horse - radish Sauce for Soup Meat,357,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n426,verified
Boiled Mayonnaise,363,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n432,verified
Pagje Brown Onion Sauce with Bacon for Potatoes,361,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n430,verified
Butter for Fish and Potatoes,356,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n425,verified
Water Fish,356,Mains,,https://archive.org/details/cu31924000722862/page/n425,verified
Celery Sauce for Soup Meat,358,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n427,verified
Meats,358,Mains,,https://archive.org/details/cu31924000722862/page/n427,verified
Chives Sauce for cold or warm boiled Beef,364,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n433,verified
Chocolate Sauce,367,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n436,verified
Claret Sauce,366,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n435,verified
Fish Sauce,357,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n426,verified
different Meat Salads,361,Salads,,https://archive.org/details/cu31924000722862/page/n430,verified
Mustard Sauce for Fish,357,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n426,verified
Potatoes,357,Sides,,https://archive.org/details/cu31924000722862/page/n426,verified
"Mustard Sauce for Soup Meat, etc",357,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n426,verified
Olive Sauce,355,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n424,verified
Oyster Sauce,353,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n422,verified
Parisian Sauce for warm Puddings,363,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n432,verified
Pike Sauce with Sour Cream,353,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n422,verified
Poor Man's Sauce,361,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n430,verified
Prepared Mustard for various kinds of Meats,364,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n433,verified
Pure Sago Sauce,367,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n436,verified
Raisin Sauce,358,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n427,verified
Raspberry Sauce,368,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n437,verified
Raw Horse-radish Sauce,364,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n433,verified
Remoulade Sauce,362,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n431,verified
"Recamier Sauce for Fish, particularly Turbot",354,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n423,verified
Red Cream Sauce,367,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n436,verified
Robert Sauce,352,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n421,verified
Salad Sauce,365,Salads,,https://archive.org/details/cu31924000722862/page/n434,verified
"Sauce for Asparagus, Cauliflower, etc",360,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n429,verified
Sauce for Cauliflower,359,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n428,verified
Pork in Jelly,363,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n432,verified
Sauce for Farina Pudding,368,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n437,verified
Chicken,359,Mains,,https://archive.org/details/cu31924000722862/page/n428,verified
Sauce made of Fresh Currants,367,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n436,verified
"Sauce made-of Onions pickled in Tarragon and Dill, for stewing (Soup Meat or to pour over Potatoes",360,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n429,verified
Meat,364,Mains,,https://archive.org/details/cu31924000722862/page/n433,verified
Sauce for Meat Jelly,365,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n434,verified
"Sauce with Boiled Fish, Salmon, etc",354,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n423,verified
Saxon Fish Sauce,356,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n425,verified
Soles and Turbot,356,Mains,,https://archive.org/details/cu31924000722862/page/n425,verified
Meat,357,Mains,,https://archive.org/details/cu31924000722862/page/n426,verified
"Beans, also for Potatoes",360,Sides,,https://archive.org/details/cu31924000722862/page/n429,verified
Sour Mustard,364,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n433,verified
Spanish Sauce (Espagnole),355,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n424,verified
Strawberry Sauce,368,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n437,verified
Syrup Sauce for Salad or Meat,361,Salads,,https://archive.org/details/cu31924000722862/page/n430,verified
Truffle Sauce,852,Sauces & Condiments,,https://archive.org/details/cu31924000722862,unverified
Vegetable Butter,365,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n434,verified
White Anchovy Sauce,354,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n423,verified
White Cream Sauce,366,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n435,verified
White Cream Sauce with Bum,366,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n435,verified
White Sauce,352,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n421,verified
Tongue or Boiled Beef,358,Mains,,https://archive.org/details/cu31924000722862/page/n427,verified
White Wine Sauce,365,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n434,verified
Yellow Caper Sauce for Pike and Salmon,853,Sauces & Condiments,,https://archive.org/details/cu31924000722862,unverified
Almond Cake,378,Desserts,,https://archive.org/details/cu31924000722862/page/n447,verified
Almond Cake with Wheatbread,378,Desserts,,https://archive.org/details/cu31924000722862/page/n447,verified
Apple Cake,386,Desserts,,https://archive.org/details/cu31924000722862/page/n455,verified
Icing,396,Desserts,,https://archive.org/details/cu31924000722862/page/n465,verified
Carrot Cake,380,Desserts,,https://archive.org/details/cu31924000722862/page/n449,verified
Cherry Pie,384,Desserts,,https://archive.org/details/cu31924000722862/page/n453,verified
Chocolate Cake,379,Desserts,,https://archive.org/details/cu31924000722862/page/n448,verified
Chocolate Biscuits,391,Breads,,https://archive.org/details/cu31924000722862/page/n460,verified
Cream Cake,381,Desserts,,https://archive.org/details/cu31924000722862/page/n450,verified
Cup Cake,392,Desserts,,https://archive.org/details/cu31924000722862/page/n461,verified
Currant Cake,392,Desserts,,https://archive.org/details/cu31924000722862/page/n461,verified
Date Cake,388,Desserts,,https://archive.org/details/cu31924000722862/page/n457,verified
Dried Prune Cake,388,Desserts,,https://archive.org/details/cu31924000722862/page/n457,verified
"English Crust for Tarts, Cookies, etc",873,Desserts,,https://archive.org/details/cu31924000722862,unverified
English Plum Cake,889,Desserts,,https://archive.org/details/cu31924000722862,unverified
Hasty Biscuits,391,Breads,,https://archive.org/details/cu31924000722862/page/n460,verified
Milan Apple Cake,396,Desserts,,https://archive.org/details/cu31924000722862/page/n465,verified
Norway Gooseberry Pie,383,Desserts,,https://archive.org/details/cu31924000722862/page/n452,verified
Orange Cake,378,Desserts,,https://archive.org/details/cu31924000722862/page/n447,verified
Parisian Cake,399,Desserts,,https://archive.org/details/cu31924000722862/page/n468,verified
Plain Apple Cake,387,Desserts,,https://archive.org/details/cu31924000722862/page/n456,verified
Plain Cake with Fruit Jelly,382,Desserts,,https://archive.org/details/cu31924000722862/page/n451,verified
Plain Potato Cake,400,Sides,,https://archive.org/details/cu31924000722862/page/n469,verified
Plum Cake,387,Desserts,,https://archive.org/details/cu31924000722862/page/n456,verified
Potato Cake,379,Sides,,https://archive.org/details/cu31924000722862/page/n448,verified
